DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                19:05:43.973              69.79564784               1675.095548               70.79564784               1615489543.973            2                         963                       5.0000813293E+01          8.0002281189E+01          4.4999992371E+01          3.7000000000E+01          4.4824729919E+01          0.0000000000E+00          3.1217515430E+04          0.0000000000E+00          2.9713139504E+02          -2.6398410928E+01         -6.6834571939E+01         1.9043775085E-01          0.0000000000E+00          6.7975205777E+00          1.6399687518E+00          2.7371560476E-01          
2021-03-11                19:05:44.825              69.79565771               1675.095785               70.79565771               1615489544.826            2                         963                       5.0001338552E+01          8.0002167664E+01          4.5000017598E+01          3.7000000000E+01          4.4824805603E+01          0.0000000000E+00          3.1218224766E+04          0.0000000000E+00          2.9814080972E+02          -2.9660607403E+01         -7.0249416711E+01         -4.3873986038E-01         0.0000000000E+00          7.1072462163E+00          7.6361455701E-01          1.9875781164E-01          
2021-03-11                19:05:45.680              69.79566759               1675.096022               70.79566759               1615489545.680            2                         963                       5.0002182261E+01          8.0002006531E+01          4.5000053406E+01          3.7000000000E+01          4.4824913025E+01          0.0000000000E+00          3.1219258984E+04          0.0000000000E+00          2.9619402400E+02          -2.2472592710E+01         -7.4387191950E+01         7.6639284573E-02          0.0000000000E+00          6.6903894986E+00          1.1743531309E+00          3.4724198813E-01          
2021-03-11                19:05:46.532              69.79567747               1675.096259               70.79567747               1615489546.533            2                         963                       5.0000818024E+01          8.0002006531E+01          4.5000053406E+01          3.7000000000E+01          4.4824913025E+01          0.0000000000E+00          3.1218578984E+04          0.0000000000E+00          2.9896963290E+02          -3.0829278790E+01         -1.1214902139E+02         1.6287551382E-01          0.0000000000E+00          6.6033201174E+00          1.8305267367E+00          2.3175046334E-01          
2021-03-11                19:05:47.387              69.79568735               1675.096496               70.79568735               1615489547.387            2                         963                       4.9997752635E+01          8.0002006531E+01          4.5000053406E+01          3.7000000000E+01          4.4824913025E+01          0.0000000000E+00          3.1216408099E+04          0.0000000000E+00          2.9994813232E+02          -3.2796991136E+01         -1.1523863017E+02         -9.0492599107E-02         0.0000000000E+00          6.7107086173E+00          2.1585977729E+00          2.6441459703E-01          
2021-03-11                19:05:48.240              69.79569722               1675.096733               70.79569722               1615489548.240            2                         963                       4.9995471954E+01          8.0002006531E+01          4.5000053406E+01          3.7000000000E+01          4.4824913025E+01          0.0000000000E+00          3.1213843750E+04          0.0000000000E+00          3.0031215658E+02          -3.5027337451E+01         -4.8734517247E+01         -3.3898231203E-01         0.0000000000E+00          6.7293874883E+00          1.7614230817E+00          2.4352261877E-01          
2021-03-11                19:05:49.098              69.79570716               1675.096972               70.79570716               1615489549.099            2                         963                       4.9999326401E+01          8.0002006531E+01          4.5000053406E+01          3.7000000000E+01          4.4824913025E+01          0.0000000000E+00          3.1214859414E+04          0.0000000000E+00          2.9727754548E+02          -2.5806567822E+01         -9.9085176829E+01         -9.4935275619E-01         0.0000000000E+00          7.3033985193E+00          1.8328115875E+00          1.6565812216E-01          
2021-03-11                19:05:49.956              69.79571708               1675.097210               70.79571708               1615489549.956            2                         963                       4.9998503698E+01          8.0001627706E+01          4.4999973653E+01          3.6959166667E+01          4.4824873149E+01          0.0000000000E+00          3.1214131055E+04          0.0000000000E+00          2.9816343195E+02          -3.4074026081E+01         -8.7315796021E+01         3.5951691388E-01          0.0000000000E+00          6.7974735294E+00          5.2287530490E-01          2.5782307699E-01          
2021-03-11                19:05:50.812              69.79572699               1675.097448               70.79572699               1615489550.812            2                         963                       5.0001384506E+01          8.0001426697E+01          4.4999931335E+01          3.6961250000E+01          4.4824851990E+01          0.0000000000E+00          3.1215706055E+04          0.0000000000E+00          2.9731392218E+02          -2.6502942166E+01         -8.5635632863E+01         -3.0487398983E-01         0.0000000000E+00          7.1624134860E+00          1.6921687934E+00          2.8927732461E-01          
2021-03-11                19:05:51.664              69.79573686               1675.097685               70.79573686               1615489551.665            2                         963                       5.0000964584E+01          8.0001426697E+01          4.4999931335E+01          3.6953750000E+01          4.4824851990E+01          0.0000000000E+00          3.1215420469E+04          0.0000000000E+00          2.9836421769E+02          -2.6253252041E+01         -1.2903497807E+02         -1.4511173674E+00         0.0000000000E+00          7.0969785838E+00          2.7135171322E+00          1.4079653763E-01          
